id,YEAR,STATEICP,STATEFIP,COUNTYICP,SEX,MARST,BIRTHYR,RACE,RACED,BPL,BPLD,NATIVITY,CITIZEN,EDUC,EDUCD,EMPSTAT,EMPSTATD,LABFORCE,OCC1950,INCTOT,INCWAGE,INCBUSFM,OCCSCORE,BPL_MOM,BPL_POP,BPL_MOM2,BPL_POP2,BPLD_MOM,BPLD_POP,BPLD_MOM2,BPLD_POP2,NATIVITY_MOM,NATIVITY_POP,NATIVITY_SP,NATIVITY_MOM2,NATIVITY_POP2,married,foreign,college,employed,female
8599,1950,71,6,850,2,6,1933,5,500,6,600,0,0,0,1,3,34,1,999,9999999,NA,99999,0,501,6,NA,NA,50100,600,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
76,1950,73,53,330,2,1,1899,5,500,501,50100,0,3,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,0,1
5634,1950,71,6,850,2,1,1900,5,500,15,1500,4,0,6,60,3,31,1,999,450,265.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
3085,1950,67,49,30,1,6,1935,5,500,49,4900,0,0,0,1,1,12,2,830,9999999,NA,99999,4,501,501,NA,NA,50100,50100,NA,NA,5,0,NA,NA,NA,0,0,0,1,0
1239,1950,71,6,770,2,1,1896,5,500,501,50100,0,0,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
1300,1950,21,17,1430,2,1,1904,5,500,501,50100,5,3,2,26,3,31,1,999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,1
7558,1950,72,41,510,2,1,1919,4,400,41,4100,0,0,0,1,3,31,1,999,9999999,NA,99999,0,41,NA,NA,NA,4100,NA,NA,NA,4,NA,0,NA,NA,1,0,0,0,1
10548,1950,71,6,750,2,5,1915,4,400,6,600,0,0,0,1,1,10,2,350,9999999,NA,99999,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1
10795,1950,72,41,510,2,6,1922,4,400,41,4100,0,0,0,1,1,10,2,320,9999999,NA,99999,18,41,41,NA,NA,4100,4100,NA,NA,0,4,NA,NA,NA,0,0,0,1,1
774,1950,13,36,610,2,1,1906,4,400,15,1500,0,0,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
8313,1950,71,6,670,2,1,1904,5,500,501,50100,5,0,2,26,3,31,1,643,0,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,1
6646,1950,71,6,370,2,1,1917,5,500,501,50100,5,3,6,60,1,10,2,490,350,206.5,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,1
4843,1950,49,48,290,2,1,1904,4,400,500,50000,0,3,0,1,1,10,2,490,9999999,NA,99999,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,1,1
7127,1950,71,6,10,1,6,1938,4,400,6,600,0,0,0,1,0,0,9,999,9999999,NA,99999,0,500,500,NA,NA,50000,50000,NA,NA,0,5,NA,NA,NA,0,0,0,0,0
10565,1950,71,6,370,1,1,1888,5,500,501,50100,5,3,2,26,1,10,2,100,4250,1209.5,2050,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
1174,1950,12,34,170,2,6,1908,5,500,501,50100,0,0,0,1,1,10,2,350,9999999,NA,99999,22,501,501,NA,NA,50100,50100,NA,NA,5,0,NA,NA,NA,0,0,0,1,1
2519,1950,71,6,370,1,1,1919,5,500,6,600,4,0,6,60,1,10,2,930,1450,855.5,0,17,501,501,NA,NA,50100,50100,NA,NA,0,0,0,NA,NA,1,0,0,1,0
6983,1950,35,31,550,2,6,1936,4,400,31,3100,4,0,3,30,3,34,1,999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
4687,1950,71,6,370,1,1,1920,5,500,56,5600,4,0,6,60,1,10,2,979,10000,1504.5,0,0,501,NA,NA,NA,50100,NA,NA,NA,0,NA,0,NA,NA,1,0,0,1,0
7263,1950,71,6,850,1,5,1887,5,500,501,50100,0,3,0,1,3,34,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
5903,1950,71,6,870,2,6,1922,5,500,501,50100,0,3,0,1,1,10,2,820,9999999,NA,99999,9,501,501,NA,NA,50100,50100,NA,NA,0,5,NA,NA,NA,0,0,0,1,1
4109,1950,72,41,450,2,1,1916,5,500,8,800,4,0,6,60,3,31,1,999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
8865,1950,71,6,750,2,1,1895,4,400,500,50000,0,3,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
10945,1950,71,6,670,2,6,1931,5,500,6,600,0,0,0,1,3,31,1,999,9999999,NA,99999,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
1006,1950,14,42,390,2,1,1896,4,400,42,4200,0,0,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,0,0,1,1
1057,1950,13,36,610,2,5,1902,4,400,500,50000,5,2,2,26,3,31,1,999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1
2771,1950,71,6,370,2,6,1931,5,500,6,600,4,0,0,2,2,21,2,999,0,0,0,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
3701,1950,45,22,710,1,6,1933,4,400,22,2200,0,0,0,1,3,34,1,999,9999999,NA,99999,0,22,500,NA,NA,2200,50000,NA,NA,0,5,NA,NA,NA,0,0,0,0,0
2306,1950,71,6,370,1,6,1929,5,500,6,600,4,0,8,80,3,34,1,999,4650,2743.5,0,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,1,0,0
7035,1950,62,8,1230,2,6,1931,5,500,501,50100,0,0,0,1,1,10,2,830,9999999,NA,99999,4,501,501,NA,NA,50100,50100,NA,NA,5,0,NA,NA,NA,0,0,0,1,1
10694,1950,13,36,610,2,6,1929,4,400,36,3600,0,0,0,1,1,10,2,310,9999999,NA,99999,22,450,515,NA,NA,45000,51500,NA,NA,0,0,NA,NA,NA,0,0,0,1,1
10984,1950,71,6,750,1,1,1892,4,400,500,50000,5,3,2,26,3,34,1,999,2450,1445.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,0
8616,1950,72,41,510,2,6,1931,4,400,41,4100,0,0,0,1,1,10,2,390,9999999,NA,99999,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1
10604,1950,71,6,670,2,6,1929,4,400,500,50000,0,2,0,1,1,10,2,8,9999999,NA,99999,32,500,500,NA,NA,50000,50000,NA,NA,0,5,NA,NA,NA,0,0,0,1,1
2762,1950,73,53,330,1,6,1917,5,500,53,5300,0,0,0,1,1,10,2,0,9999999,NA,99999,38,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,1,0
3629,1950,25,55,1050,2,6,1937,4,400,55,5500,3,0,2,25,0,0,9,999,9999999,NA,99999,0,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,1
6387,1950,71,6,370,2,1,1885,5,500,501,50100,0,3,0,1,3,32,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
7983,1950,71,6,370,2,1,1905,5,500,501,50100,0,3,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
2610,1950,71,6,370,1,6,1933,5,500,6,600,4,0,4,40,3,34,1,820,0,0,0,9,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
8976,1950,63,16,650,2,6,1935,5,500,16,1600,4,0,1,16,3,34,1,999,0,0,0,0,NA,501,NA,NA,NA,50100,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1
3511,1950,71,6,590,2,1,1902,5,500,501,50100,0,3,0,1,1,10,2,100,9999999,NA,99999,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
1187,1950,21,17,310,1,1,1887,5,500,501,50100,0,3,0,1,3,34,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0
8214,1950,71,6,370,1,6,1924,5,500,6,600,4,0,2,26,1,10,2,930,1650,0,1650,17,501,501,NA,NA,50100,50100,NA,NA,0,5,NA,NA,NA,0,0,0,1,0
6301,1950,71,6,410,2,1,1906,4,400,500,50000,0,2,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
9265,1950,73,53,330,2,6,1930,5,500,53,5300,0,0,0,1,1,10,2,633,9999999,NA,99999,12,501,501,NA,NA,50100,50100,NA,NA,5,0,NA,NA,NA,0,0,0,1,1
2579,1950,71,6,10,2,1,1900,5,500,501,50100,0,3,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
11067,1950,3,25,210,1,6,1915,5,500,25,2500,0,0,0,1,1,10,2,590,9999999,NA,99999,26,25,501,NA,NA,2500,50100,NA,NA,4,0,NA,NA,NA,0,0,0,1,0
6630,1950,67,49,350,2,6,1923,5,500,6,600,4,0,6,60,1,10,2,690,1850,1091.5,0,23,501,NA,NA,NA,50100,NA,NA,NA,5,NA,NA,NA,NA,0,0,0,1,1
3115,1950,61,4,130,2,6,1935,4,400,4,400,0,0,0,1,3,34,1,999,9999999,NA,99999,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
7647,1950,71,6,370,2,1,1904,4,400,500,50000,0,2,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
9823,1950,62,8,310,2,1,1912,5,500,8,800,0,0,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
7322,1950,33,27,530,2,6,1937,4,400,500,50000,5,0,2,23,3,34,0,999,9999999,NA,99999,0,500,500,NA,NA,50000,50000,NA,NA,0,5,NA,NA,NA,0,1,0,0,1
3452,1950,71,6,370,2,1,1897,5,500,501,50100,0,3,0,1,3,32,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
5690,1950,71,6,730,1,1,1913,5,500,501,50100,0,3,0,1,1,10,2,820,9999999,NA,99999,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
6689,1950,71,6,370,2,5,1895,5,500,501,50100,0,3,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
3160,1950,72,41,510,2,6,1938,4,400,41,4100,2,0,2,22,3,34,0,999,9999999,NA,99999,0,41,NA,NA,NA,4100,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,1
6800,1950,46,28,270,2,6,1936,4,400,500,50000,0,0,0,1,3,34,1,999,9999999,NA,99999,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
1568,1950,71,6,10,2,1,1908,5,500,501,50100,0,3,0,1,1,10,2,720,9999999,NA,99999,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
3177,1950,49,48,2010,2,5,1892,5,500,501,50100,0,3,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
2124,1950,71,6,370,2,1,1910,5,500,501,50100,0,3,0,1,1,10,2,490,9999999,NA,99999,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
1418,1950,1,9,10,2,6,1937,4,400,36,3600,0,0,0,1,3,34,0,999,9999999,NA,99999,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
6582,1950,71,6,370,2,6,1923,5,500,6,600,0,0,0,1,1,10,2,350,9999999,NA,99999,22,501,501,NA,NA,50100,50100,NA,NA,5,5,NA,NA,NA,0,0,0,1,1
4924,1950,63,16,410,1,1,1884,5,500,501,50100,5,3,2,26,1,10,2,979,3050,0,3050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0
9231,1950,73,53,10,2,1,1901,5,500,501,50100,0,3,0,1,1,10,2,643,9999999,NA,99999,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
7483,1950,67,49,350,2,6,1940,5,500,56,5600,2,0,1,16,0,0,9,999,9999999,NA,0,0,15,501,NA,NA,1500,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
2416,1950,71,6,370,2,6,1933,4,400,6,600,4,0,5,50,3,34,1,999,0,0,0,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
5463,1950,71,6,370,2,6,1940,5,500,6,600,4,0,1,17,3,34,0,999,9999999,NA,99999,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
8040,1950,71,6,370,1,1,1923,5,500,53,5300,4,0,6,60,1,10,2,290,4050,0,4050,42,NA,501,NA,NA,NA,50100,NA,NA,NA,0,0,NA,NA,1,0,0,1,0
5656,1950,71,6,750,2,6,1934,4,400,6,600,0,0,0,1,3,34,1,999,9999999,NA,99999,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
7975,1950,22,18,890,2,1,1903,4,400,500,50000,0,2,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
6653,1950,71,6,370,2,1,1904,5,500,501,50100,0,3,0,1,1,10,2,640,9999999,NA,99999,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
10928,1950,71,6,10,2,1,1890,4,400,500,50000,0,2,0,1,1,10,2,643,9999999,NA,99999,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
2508,1950,44,13,1150,2,1,1912,4,400,500,50000,5,2,0,2,3,31,1,999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,1
9181,1950,71,6,750,1,1,1904,4,400,500,50000,0,3,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,1,0
53,1950,71,6,370,1,1,1885,5,500,501,50100,0,3,0,1,1,10,2,100,9999999,NA,99999,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
1442,1950,71,6,370,2,1,1902,5,500,501,50100,0,3,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
9276,1950,71,6,130,2,1,1883,5,500,501,50100,0,0,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,0,1
7544,1950,73,53,330,2,1,1913,4,400,53,5300,0,0,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
5202,1950,71,6,670,1,6,1934,4,400,6,600,4,0,4,40,3,34,1,999,950,560.5,0,0,500,500,NA,NA,50000,50000,NA,NA,5,0,NA,NA,NA,0,0,0,0,0
6100,1950,73,53,330,1,6,1922,5,500,53,5300,0,0,0,1,1,10,2,534,9999999,NA,99999,27,501,501,NA,NA,50100,50100,NA,NA,0,5,NA,NA,NA,0,0,0,1,0
10709,1950,13,36,610,2,6,1932,4,400,39,3900,1,0,6,60,1,10,2,979,9999998,0,450,0,36,NA,NA,NA,3600,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,1,1
3746,1950,72,41,510,1,6,1931,4,400,41,4100,0,0,0,1,3,34,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
6122,1950,71,6,10,2,6,1931,5,500,6,600,0,0,0,1,3,34,1,999,9999999,NA,99999,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
9656,1950,24,39,610,2,6,1925,5,500,6,600,4,0,8,80,3,34,1,999,3050,1799.5,0,0,501,501,NA,NA,50100,50100,NA,NA,0,5,NA,NA,NA,0,0,1,0,1
8279,1950,73,53,330,1,6,1929,4,400,53,5300,0,0,0,1,3,34,1,999,9999999,NA,99999,0,NA,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0
324,1950,71,6,370,1,1,1902,5,500,501,50100,0,3,0,1,1,10,2,930,9999999,NA,99999,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,0,0,1,0
4053,1950,71,6,730,1,1,1896,5,500,501,50100,0,0,0,1,1,10,2,830,9999999,NA,99999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,1,0
5894,1950,71,6,370,2,1,1912,5,500,501,50100,0,3,0,1,1,10,2,690,9999999,NA,99999,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
7189,1950,72,41,510,2,1,1897,4,400,6,600,0,0,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
10317,1950,71,6,370,1,6,1935,5,500,6,600,4,0,0,2,3,34,1,999,0,0,0,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
7491,1950,71,6,190,2,5,1893,5,500,501,50100,5,3,2,26,3,34,1,830,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1
8611,1950,71,6,810,2,5,1875,5,500,501,50100,0,3,0,1,3,34,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
4556,1950,14,42,1010,2,6,1929,4,400,42,4200,0,0,0,1,1,10,2,390,9999999,NA,99999,25,500,NA,NA,NA,50000,NA,NA,NA,5,NA,NA,NA,NA,0,0,0,1,1
1294,1950,71,6,1070,1,1,1884,5,500,501,50100,0,3,0,1,1,10,2,830,9999999,NA,99999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
7429,1950,73,53,330,1,6,1928,4,400,53,5300,0,0,0,1,3,34,1,999,9999999,NA,99999,0,500,500,NA,NA,50000,50000,NA,NA,0,5,NA,NA,NA,0,0,0,0,0
287,1950,71,6,370,1,1,1875,5,500,501,50100,0,3,0,1,1,10,2,290,9999999,NA,99999,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,1,0
5189,1950,71,6,750,2,1,1920,4,400,500,50000,0,0,0,1,1,10,2,690,9999999,NA,99999,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,1,1
10304,1950,71,6,530,1,6,1936,5,500,6,600,0,0,0,1,1,10,2,820,9999999,NA,99999,9,6,501,NA,NA,600,50100,NA,NA,4,0,NA,NA,NA,0,0,0,1,0
4238,1950,71,6,750,2,5,1876,4,400,500,50000,0,2,0,1,3,32,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1
3148,1950,71,6,250,1,1,1879,5,500,501,50100,5,3,2,23,3,34,1,100,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,0
5494,1950,71,6,370,2,6,1936,5,500,6,600,2,0,2,26,3,34,1,999,0,0,0,0,6,501,NA,NA,600,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
4639,1950,62,8,10,2,1,1896,5,500,501,50100,5,0,2,23,3,31,1,979,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,1
7637,1950,71,6,130,2,1,1878,5,500,501,50100,5,3,0,2,3,32,1,999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,1
3487,1950,24,39,350,2,1,1902,4,400,500,50000,5,3,2,26,3,31,1,999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,1
4988,1950,73,53,330,2,1,1904,4,400,500,50000,5,3,2,23,3,31,1,999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,1
936,1950,71,6,530,2,1,1916,5,500,6,600,4,0,2,25,1,10,2,820,550,206.5,150,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
704,1950,71,6,10,1,4,1919,5,500,6,600,0,0,0,1,3,34,1,999,9999999,NA,99999,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
8295,1950,73,53,330,2,1,1903,5,500,501,50100,0,3,0,1,1,10,2,830,9999999,NA,99999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
8965,1950,3,25,90,1,6,1936,4,400,500,50000,5,1,4,40,3,34,1,999,0,0,0,0,500,500,NA,NA,50000,50000,NA,NA,0,5,NA,NA,NA,0,1,0,0,0
3668,1950,71,6,850,1,1,1875,5,500,501,50100,0,3,0,1,3,34,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,0,0
7538,1950,71,6,950,2,1,1905,4,400,500,50000,0,3,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
606,1950,3,25,250,2,1,1911,4,400,500,50000,0,3,0,1,1,10,2,690,9999999,NA,99999,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
1074,1950,71,6,370,1,1,1888,5,500,501,50100,0,0,0,1,1,10,2,930,9999999,NA,99999,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
3702,1950,71,6,370,2,6,1925,5,500,6,600,0,0,0,1,1,10,2,390,9999999,NA,99999,25,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,1,1
3264,1950,71,6,190,2,1,1892,5,500,501,50100,5,3,6,60,3,31,1,999,1650,973.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,1
7621,1950,71,6,370,1,1,1890,5,500,501,50100,0,3,0,1,1,10,2,100,9999999,NA,99999,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
8618,1950,13,36,610,1,6,1939,4,400,36,3600,3,0,2,22,0,0,9,999,9999999,NA,99999,0,500,36,NA,NA,50000,3600,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
9822,1950,72,41,510,2,6,1933,4,400,6,600,4,0,5,50,3,34,1,999,250,147.5,0,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
4183,1950,71,6,750,2,6,1938,4,400,6,600,0,0,0,1,0,0,9,999,9999999,NA,99999,0,NA,6,NA,NA,NA,600,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1
8549,1950,71,6,750,2,6,1938,4,400,6,600,4,0,2,23,0,0,9,999,0,0,0,0,500,500,NA,NA,50000,50000,NA,NA,0,5,NA,NA,NA,0,0,0,0,1
1056,1950,35,31,1570,1,1,1890,5,500,501,50100,0,3,0,1,9,99,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0
7459,1950,71,6,10,2,6,1938,4,400,6,600,0,0,0,1,0,0,9,999,9999999,NA,99999,0,6,500,NA,NA,600,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
9229,1950,61,4,190,2,6,1935,4,400,4,400,0,0,0,1,1,10,2,999,9999999,NA,99999,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,1,1
8016,1950,71,6,750,2,1,1913,4,400,500,50000,0,3,0,1,3,31,1,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,1
7160,1950,65,32,30,2,1,1896,5,500,501,50100,0,3,0,1,1,10,2,830,9999999,NA,99999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
3515,1950,72,41,510,1,6,1920,5,500,41,4100,0,0,0,1,1,10,2,830,9999999,NA,99999,4,501,501,NA,NA,50100,50100,NA,NA,0,5,NA,NA,NA,0,0,0,1,0
465,1950,21,17,310,1,6,1933,5,500,17,1700,0,0,0,1,3,34,1,999,9999999,NA,99999,0,15,501,NA,NA,1500,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
3837,1950,71,6,770,2,6,1936,4,400,6,600,4,0,3,30,3,34,1,999,0,0,0,0,500,500,NA,NA,50000,50000,NA,NA,0,5,NA,NA,NA,0,0,0,0,1
4954,1950,71,6,370,2,1,1900,4,400,500,50000,0,3,0,1,1,10,2,784,9999999,NA,99999,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,1
2235,1950,61,4,130,1,1,1897,4,400,500,50000,0,2,0,1,1,10,2,999,9999999,NA,99999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0
5099,1950,13,36,610,2,6,1930,4,400,17,1700,0,0,0,1,3,34,1,999,9999999,NA,99999,0,17,500,NA,NA,1700,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
10661,1950,71,6,370,2,6,1935,4,400,6,600,4,0,3,30,3,34,1,999,0,0,0,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA,0,0,0,0,1
1980,1950,73,53,330,1,6,1938,5,500,53,5300,0,0,0,1,3,32,0,999,9999999,NA,99999,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
6321,1950,62,8,250,2,6,1932,5,500,8,800,0,0,0,1,3,34,1,999,9999999,NA,99999,0,501,501,NA,NA,50100,50100,NA,NA,5,0,NA,NA,NA,0,0,0,0,1
