state,county,NHGISST,NHGISCTY,race,sex,birth_yr,bpl,n
California,Colusa,060,0110,5,0,1938,6,1
California,Colusa,060,0110,5,0,1940,6,2
California,Colusa,060,0110,5,0,1941,6,2
California,Colusa,060,0110,5,1,1870,501,1
California,Colusa,060,0110,5,1,1877,501,1
California,Colusa,060,0110,5,1,1879,501,1
California,Colusa,060,0110,5,1,1882,501,1
California,Colusa,060,0110,5,1,1885,501,2
California,Colusa,060,0110,5,1,1886,501,2
California,Colusa,060,0110,5,1,1891,501,1
California,Colusa,060,0110,5,1,1892,501,1
California,Colusa,060,0110,5,1,1893,501,1
California,Colusa,060,0110,5,1,1894,501,1
California,Colusa,060,0110,5,1,1895,501,3
California,Colusa,060,0110,5,1,1896,501,3
California,Colusa,060,0110,5,1,1897,501,1
California,Colusa,060,0110,5,1,1898,501,1
California,Colusa,060,0110,5,1,1899,501,2
California,Colusa,060,0110,5,1,1901,501,2
California,Colusa,060,0110,5,1,1906,501,1
California,Colusa,060,0110,5,1,1909,6,1
California,Colusa,060,0110,5,1,1910,6,2
California,Colusa,060,0110,5,1,1916,6,1
California,Colusa,060,0110,5,1,1917,6,3
California,Colusa,060,0110,5,1,1918,6,1
California,Colusa,060,0110,5,1,1919,6,3
California,Colusa,060,0110,5,1,1920,6,3
California,Colusa,060,0110,5,1,1921,6,5
California,Colusa,060,0110,5,1,1922,6,3
California,Colusa,060,0110,5,1,1923,6,2
California,Colusa,060,0110,5,1,1924,6,2
California,Colusa,060,0110,5,1,1925,6,2
California,Colusa,060,0110,5,1,1926,6,2
California,Colusa,060,0110,5,1,1927,6,2
California,Colusa,060,0110,5,1,1930,6,3
California,Colusa,060,0110,5,1,1931,6,2
California,Colusa,060,0110,5,1,1932,6,1
California,Colusa,060,0110,5,1,1933,6,4
California,Colusa,060,0110,5,1,1934,6,2
California,Colusa,060,0110,5,1,1936,6,1
California,Colusa,060,0110,5,1,1937,6,1
California,Colusa,060,0110,5,1,1939,6,2
California,Colusa,060,0110,5,1,1941,6,2
California,Colusa,060,0110,NA,0,1875,501,1
California,Contra Costa,060,0130,5,0,1859,501,2
California,Contra Costa,060,0130,5,0,1866,501,1
California,Contra Costa,060,0130,5,0,1867,501,1
California,Contra Costa,060,0130,5,0,1869,501,1
California,Contra Costa,060,0130,5,0,1870,501,1
California,Contra Costa,060,0130,5,0,1871,501,4
California,Contra Costa,060,0130,5,0,1872,501,2
California,Contra Costa,060,0130,5,0,1873,501,2
California,Contra Costa,060,0130,5,0,1874,501,1
California,Contra Costa,060,0130,5,0,1875,501,1
California,Contra Costa,060,0130,5,0,1876,501,4
California,Contra Costa,060,0130,5,0,1877,501,4
California,Contra Costa,060,0130,5,0,1878,501,6
California,Contra Costa,060,0130,5,0,1879,501,7
California,Contra Costa,060,0130,5,0,1880,501,5
California,Contra Costa,060,0130,5,0,1881,501,2
California,Contra Costa,060,0130,5,0,1882,501,6
California,Contra Costa,060,0130,5,0,1883,501,4
California,Contra Costa,060,0130,5,0,1884,501,3
California,Contra Costa,060,0130,5,0,1885,501,3
California,Contra Costa,060,0130,5,0,1886,501,7
California,Contra Costa,060,0130,5,0,1887,501,10
California,Contra Costa,060,0130,5,0,1888,501,4
California,Contra Costa,060,0130,5,0,1889,501,3
California,Contra Costa,060,0130,5,0,1890,501,4
California,Contra Costa,060,0130,5,0,1891,501,4
California,Contra Costa,060,0130,5,0,1892,501,4
California,Contra Costa,060,0130,5,0,1893,501,3
California,Contra Costa,060,0130,5,0,1894,501,1
California,Contra Costa,060,0130,5,0,1895,501,5
California,Contra Costa,060,0130,5,0,1897,501,4
California,Contra Costa,060,0130,5,0,1898,15,1
California,Contra Costa,060,0130,5,0,1898,501,3
California,Contra Costa,060,0130,5,0,1899,501,4
California,Contra Costa,060,0130,5,0,1900,501,2
California,Contra Costa,060,0130,5,0,1901,501,4
California,Contra Costa,060,0130,5,0,1902,501,5
California,Contra Costa,060,0130,5,0,1903,6,1
California,Contra Costa,060,0130,5,0,1903,501,5
California,Contra Costa,060,0130,5,0,1904,6,1
California,Contra Costa,060,0130,5,0,1904,501,3
California,Contra Costa,060,0130,5,0,1905,6,3
California,Contra Costa,060,0130,5,0,1905,501,6
California,Contra Costa,060,0130,5,0,1906,6,1
California,Contra Costa,060,0130,5,0,1906,501,3
California,Contra Costa,060,0130,5,0,1907,501,2
California,Contra Costa,060,0130,5,0,1908,501,1
California,Contra Costa,060,0130,5,0,1909,6,2
California,Contra Costa,060,0130,5,0,1909,501,3
California,Contra Costa,060,0130,5,0,1911,6,3
California,Contra Costa,060,0130,5,0,1912,6,2
California,Contra Costa,060,0130,5,0,1912,501,1
California,Contra Costa,060,0130,5,0,1913,6,6
California,Contra Costa,060,0130,5,0,1913,15,2
California,Contra Costa,060,0130,5,0,1914,6,5
California,Contra Costa,060,0130,5,0,1915,6,7
California,Contra Costa,060,0130,5,0,1916,6,7
California,Contra Costa,060,0130,5,0,1917,6,5
California,Contra Costa,060,0130,5,0,1918,6,8
California,Contra Costa,060,0130,5,0,1918,501,1
California,Contra Costa,060,0130,5,0,1919,6,11
California,Contra Costa,060,0130,5,0,1920,6,9
California,Contra Costa,060,0130,5,0,1920,53,1
California,Contra Costa,060,0130,5,0,1921,6,10
California,Contra Costa,060,0130,5,0,1921,8,1
California,Contra Costa,060,0130,5,0,1921,53,1
California,Contra Costa,060,0130,5,0,1922,6,16
California,Contra Costa,060,0130,5,0,1923,6,13
California,Contra Costa,060,0130,5,0,1923,8,1
California,Contra Costa,060,0130,5,0,1923,501,1
California,Contra Costa,060,0130,5,0,1924,6,12
California,Contra Costa,060,0130,5,0,1924,41,1
California,Contra Costa,060,0130,5,0,1925,6,13
California,Contra Costa,060,0130,5,0,1926,6,8
California,Contra Costa,060,0130,5,0,1926,8,1
California,Contra Costa,060,0130,5,0,1927,6,12
California,Contra Costa,060,0130,5,0,1928,6,7
California,Contra Costa,060,0130,5,0,1929,6,7
California,Contra Costa,060,0130,5,0,1929,8,1
California,Contra Costa,060,0130,5,0,1930,6,9
California,Contra Costa,060,0130,5,0,1931,6,6
California,Contra Costa,060,0130,5,0,1932,6,9
California,Contra Costa,060,0130,5,0,1933,6,7
California,Contra Costa,060,0130,5,0,1934,6,7
California,Contra Costa,060,0130,5,0,1935,6,5
California,Contra Costa,060,0130,5,0,1936,6,7
California,Contra Costa,060,0130,5,0,1937,6,2
California,Contra Costa,060,0130,5,0,1938,6,6
California,Contra Costa,060,0130,5,0,1939,6,6
California,Contra Costa,060,0130,5,0,1940,6,8
California,Contra Costa,060,0130,5,0,1941,6,6
California,Contra Costa,060,0130,5,0,1942,6,5
California,Contra Costa,060,0130,5,1,1871,501,1
California,Contra Costa,060,0130,5,1,1872,501,1
California,Contra Costa,060,0130,5,1,1873,501,1
California,Contra Costa,060,0130,5,1,1874,501,1
California,Contra Costa,060,0130,5,1,1875,501,1
California,Contra Costa,060,0130,5,1,1876,501,1
California,Contra Costa,060,0130,5,1,1877,501,1
California,Contra Costa,060,0130,5,1,1878,501,1
California,Contra Costa,060,0130,5,1,1879,501,2
California,Contra Costa,060,0130,5,1,1881,501,1
California,Contra Costa,060,0130,5,1,1882,501,2
California,Contra Costa,060,0130,5,1,1883,501,1
California,Contra Costa,060,0130,5,1,1884,501,2
California,Contra Costa,060,0130,5,1,1886,501,2
California,Contra Costa,060,0130,5,1,1887,501,4
California,Contra Costa,060,0130,5,1,1888,501,2
California,Contra Costa,060,0130,5,1,1889,501,4
California,Contra Costa,060,0130,5,1,1890,501,1
California,Contra Costa,060,0130,5,1,1891,501,3
California,Contra Costa,060,0130,5,1,1892,501,3
California,Contra Costa,060,0130,5,1,1893,501,6
California,Contra Costa,060,0130,5,1,1894,501,8
California,Contra Costa,060,0130,5,1,1895,501,6
California,Contra Costa,060,0130,5,1,1896,501,3
California,Contra Costa,060,0130,5,1,1897,501,2
California,Contra Costa,060,0130,5,1,1898,501,6
California,Contra Costa,060,0130,5,1,1899,501,4
California,Contra Costa,060,0130,5,1,1900,501,8
California,Contra Costa,060,0130,5,1,1901,501,4
California,Contra Costa,060,0130,5,1,1902,501,5
California,Contra Costa,060,0130,5,1,1903,6,1
California,Contra Costa,060,0130,5,1,1903,501,6
California,Contra Costa,060,0130,5,1,1904,501,5
California,Contra Costa,060,0130,5,1,1905,501,5
California,Contra Costa,060,0130,5,1,1906,501,2
California,Contra Costa,060,0130,5,1,1907,501,1
California,Contra Costa,060,0130,5,1,1908,6,1
California,Contra Costa,060,0130,5,1,1908,501,1
California,Contra Costa,060,0130,5,1,1910,6,2
California,Contra Costa,060,0130,5,1,1911,6,3
California,Contra Costa,060,0130,5,1,1912,6,3
California,Contra Costa,060,0130,5,1,1913,6,3
California,Contra Costa,060,0130,5,1,1913,41,1
California,Contra Costa,060,0130,5,1,1914,6,2
California,Contra Costa,060,0130,5,1,1915,6,6
California,Contra Costa,060,0130,5,1,1916,6,10
California,Contra Costa,060,0130,5,1,1916,15,1
California,Contra Costa,060,0130,5,1,1917,6,4
California,Contra Costa,060,0130,5,1,1917,8,1
California,Contra Costa,060,0130,5,1,1918,6,8
California,Contra Costa,060,0130,5,1,1918,15,1
California,Contra Costa,060,0130,5,1,1918,53,1
California,Contra Costa,060,0130,5,1,1919,6,6
California,Contra Costa,060,0130,5,1,1920,6,13
California,Contra Costa,060,0130,5,1,1920,41,1
California,Contra Costa,060,0130,5,1,1921,6,11
California,Contra Costa,060,0130,5,1,1921,41,1
California,Contra Costa,060,0130,5,1,1922,6,11
California,Contra Costa,060,0130,5,1,1923,6,12
California,Contra Costa,060,0130,5,1,1923,8,1
California,Contra Costa,060,0130,5,1,1924,6,11
California,Contra Costa,060,0130,5,1,1924,8,1
California,Contra Costa,060,0130,5,1,1925,6,14
California,Contra Costa,060,0130,5,1,1926,6,5
California,Contra Costa,060,0130,5,1,1927,6,8
California,Contra Costa,060,0130,5,1,1928,6,6
California,Contra Costa,060,0130,5,1,1928,8,1
California,Contra Costa,060,0130,5,1,1929,6,3
California,Contra Costa,060,0130,5,1,1930,6,9
California,Contra Costa,060,0130,5,1,1930,8,1
California,Contra Costa,060,0130,5,1,1931,6,11
California,Contra Costa,060,0130,5,1,1931,8,1
California,Contra Costa,060,0130,5,1,1932,6,6
California,Contra Costa,060,0130,5,1,1933,6,6
California,Contra Costa,060,0130,5,1,1934,6,6
California,Contra Costa,060,0130,5,1,1935,6,7
California,Contra Costa,060,0130,5,1,1936,6,9
California,Contra Costa,060,0130,5,1,1937,6,6
California,Contra Costa,060,0130,5,1,1938,6,2
California,Contra Costa,060,0130,5,1,1939,6,9
California,Contra Costa,060,0130,5,1,1940,6,3
California,Contra Costa,060,0130,5,1,1941,6,6
California,Contra Costa,060,0130,5,1,1942,6,4
California,Contra Costa,060,0130,NA,0,1874,501,1
California,Contra Costa,060,0130,NA,0,1880,501,1
California,Contra Costa,060,0130,NA,0,1897,501,1
California,Contra Costa,060,0130,NA,0,1902,501,1
California,El Dorado,060,0170,5,0,1898,501,1
California,El Dorado,060,0170,5,0,1917,6,1
California,El Dorado,060,0170,5,0,1924,6,1
California,El Dorado,060,0170,5,1,1903,501,1
California,El Dorado,060,0170,5,1,1919,6,1
California,El Dorado,060,0170,5,1,1941,6,1
California,Fresno,060,0190,1,0,1915,6,1
California,Fresno,060,0190,1,1,1910,6,1
California,Fresno,060,0190,5,0,1852,501,2
California,Fresno,060,0190,5,0,1856,501,1
California,Fresno,060,0190,5,0,1860,501,1
California,Fresno,060,0190,5,0,1863,501,1
California,Fresno,060,0190,5,0,1864,501,2
California,Fresno,060,0190,5,0,1865,501,4
California,Fresno,060,0190,5,0,1866,501,3
California,Fresno,060,0190,5,0,1867,501,7
