STATEFIP,COUNTYICP,SEX,BIRTHYR,BPL,n,p,NHGISST,NHGISCTY
6,930,1,1926,6,1,7.892597532774011e-6,060,0930
6,950,2,1918,6,7,5.524818272941808e-5,060,0950
6,950,2,1906,501,2,1.5785195065548023e-5,060,0950
6,950,1,1891,501,3,2.3677792598322034e-5,060,0950
6,950,2,1918,501,2,1.5785195065548023e-5,060,0950
6,950,1,1900,501,11,8.681857286051412e-5,060,0950
6,950,2,1925,6,17,1.341741580571582e-4,060,0950
6,950,1,1886,501,8,6.314078026219209e-5,060,0950
6,950,2,1933,6,9,7.10333777949661e-5,060,0950
6,950,1,1910,6,2,1.5785195065548023e-5,060,0950
6,950,2,1885,501,2,1.5785195065548023e-5,060,0950
6,950,1,1918,6,12,9.471117039328814e-5,060,0950
6,950,2,1919,6,10,7.892597532774011e-5,060,0950
6,950,1,1891,15,1,7.892597532774011e-6,060,0950
6,950,2,1901,501,6,4.735558519664407e-5,060,0950
6,950,1,1897,501,9,7.10333777949661e-5,060,0950
6,950,1,1892,501,7,5.524818272941808e-5,060,0950
6,950,2,1919,501,1,7.892597532774011e-6,060,0950
6,950,1,1883,501,5,3.946298766387006e-5,060,0950
6,950,1,1934,6,3,2.3677792598322034e-5,060,0950
6,950,2,1907,501,5,3.946298766387006e-5,060,0950
6,950,2,1914,501,2,1.5785195065548023e-5,060,0950
6,950,2,1904,501,3,2.3677792598322034e-5,060,0950
6,950,2,1875,501,1,7.892597532774011e-6,060,0950
6,950,2,1914,6,1,7.892597532774011e-6,060,0950
6,950,1,1867,501,1,7.892597532774011e-6,060,0950
6,970,2,1916,6,13,1.0260376792606214e-4,060,0970
6,970,2,1938,6,5,3.946298766387006e-5,060,0970
6,970,2,1919,6,9,7.10333777949661e-5,060,0970
6,970,1,1876,501,7,5.524818272941808e-5,060,0970
6,970,2,1895,501,7,5.524818272941808e-5,060,0970
6,970,1,1896,501,2,1.5785195065548023e-5,060,0970
6,970,1,1921,6,16,1.2628156052438418e-4,060,0970
6,970,2,1889,501,2,1.5785195065548023e-5,060,0970
6,970,2,1915,501,1,7.892597532774011e-6,060,0970
6,970,1,1884,501,3,2.3677792598322034e-5,060,0970
6,970,2,1902,501,4,3.1570390131096046e-5,060,0970
6,970,1,1906,6,1,7.892597532774011e-6,060,0970
6,970,2,1915,6,5,3.946298766387006e-5,060,0970
6,970,1,1873,501,3,2.3677792598322034e-5,060,0970
6,970,1,1900,501,3,2.3677792598322034e-5,060,0970
6,970,1,1896,15,1,7.892597532774011e-6,060,0970
6,970,1,1900,15,1,7.892597532774011e-6,060,0970
6,970,1,1896,6,1,7.892597532774011e-6,060,0970
6,990,1,1872,501,1,7.892597532774011e-6,060,0990
6,990,1,1918,6,3,2.3677792598322034e-5,060,0990
6,990,1,1915,6,3,2.3677792598322034e-5,060,0990
6,990,1,1886,501,2,1.5785195065548023e-5,060,0990
6,990,1,1919,6,7,5.524818272941808e-5,060,0990
6,990,2,1927,6,2,1.5785195065548023e-5,060,0990
6,990,2,1922,6,7,5.524818272941808e-5,060,0990
6,990,1,1915,15,1,7.892597532774011e-6,060,0990
6,990,2,1919,6,1,7.892597532774011e-6,060,0990
6,1010,1,1934,6,2,1.5785195065548023e-5,060,1010
6,1010,1,1887,501,3,2.3677792598322034e-5,060,1010
6,1010,1,1882,501,5,3.946298766387006e-5,060,1010
6,1010,1,1901,15,1,7.892597532774011e-6,060,1010
6,1010,1,1896,501,2,1.5785195065548023e-5,060,1010
6,1010,2,1920,6,5,3.946298766387006e-5,060,1010
6,1010,2,1931,6,3,2.3677792598322034e-5,060,1010
6,1010,1,1901,501,3,2.3677792598322034e-5,060,1010
6,1010,1,1868,501,1,7.892597532774011e-6,060,1010
6,1010,2,1920,501,1,7.892597532774011e-6,060,1010
6,1010,2,1903,501,1,7.892597532774011e-6,060,1010
6,1010,1,1913,6,3,2.3677792598322034e-5,060,1010
6,1010,2,1916,6,1,7.892597532774011e-6,060,1010
6,1030,1,1884,501,1,7.892597532774011e-6,060,1030
6,1030,1,1917,6,2,1.5785195065548023e-5,060,1030
6,1030,2,1923,6,2,1.5785195065548023e-5,060,1030
6,1030,1,1882,501,1,7.892597532774011e-6,060,1030
6,1030,2,1922,6,1,7.892597532774011e-6,060,1030
6,1030,2,1931,6,1,7.892597532774011e-6,060,1030
6,1070,1,1908,6,3,2.3677792598322034e-5,060,1070
6,1070,1,1938,6,18,1.420667555899322e-4,060,1070
6,1070,2,1921,6,23,1.8152974325380227e-4,060,1070
6,1070,1,1890,15,1,7.892597532774011e-6,060,1070
6,1070,2,1921,15,1,7.892597532774011e-6,060,1070
6,1070,2,1939,6,8,6.314078026219209e-5,060,1070
6,1070,2,1898,501,17,1.341741580571582e-4,060,1070
6,1070,2,1895,501,7,5.524818272941808e-5,060,1070
6,1070,1,1926,6,21,1.6574454818825423e-4,060,1070
6,1070,1,1885,501,26,2.0520753585212429e-4,060,1070
6,1070,1,1904,501,6,4.735558519664407e-5,060,1070
6,1070,1,1917,6,16,1.2628156052438418e-4,060,1070
6,1070,1,1882,501,35,2.762409136470904e-4,060,1070
6,1070,1,1890,501,18,1.420667555899322e-4,060,1070
6,1070,1,1900,501,10,7.892597532774011e-5,060,1070
6,1070,1,1876,501,12,9.471117039328814e-5,060,1070
6,1070,1,1906,15,3,2.3677792598322034e-5,060,1070
6,1070,1,1903,15,1,7.892597532774011e-6,060,1070
6,1070,1,1903,6,3,2.3677792598322034e-5,060,1070
6,1070,1,1903,501,2,1.5785195065548023e-5,060,1070
6,1070,1,1906,6,1,7.892597532774011e-6,060,1070
6,1070,1,1906,501,2,1.5785195065548023e-5,060,1070
6,1070,2,1910,150,1,7.892597532774011e-6,060,1070
6,1070,2,1924,4,1,7.892597532774011e-6,060,1070
6,1070,1,1877,501,10,7.892597532774011e-5,060,1070
6,1070,2,1901,501,11,8.681857286051412e-5,060,1070
6,1070,2,1881,501,1,7.892597532774011e-6,060,1070
6,1070,1,1904,15,1,7.892597532774011e-6,060,1070
6,1070,1,1908,501,2,1.5785195065548023e-5,060,1070
6,1070,2,1917,56,1,7.892597532774011e-6,060,1070
6,1070,1,1917,501,2,1.5785195065548023e-5,060,1070
6,1070,2,1921,501,1,7.892597532774011e-6,060,1070
6,1070,1,1904,6,1,7.892597532774011e-6,060,1070
6,1110,1,1889,501,4,3.1570390131096046e-5,060,1110
6,1110,2,1909,501,1,7.892597532774011e-6,060,1110
6,1110,2,1896,501,4,3.1570390131096046e-5,060,1110
6,1110,2,1909,6,1,7.892597532774011e-6,060,1110
6,1110,2,1913,6,7,5.524818272941808e-5,060,1110
6,1110,2,1923,6,9,7.10333777949661e-5,060,1110
6,1110,1,1909,6,2,1.5785195065548023e-5,060,1110
6,1110,1,1929,6,4,3.1570390131096046e-5,060,1110
6,1110,2,1920,6,8,6.314078026219209e-5,060,1110
6,1110,1,1910,6,2,1.5785195065548023e-5,060,1110
6,1110,1,1910,501,1,7.892597532774011e-6,060,1110
6,1110,1,1906,501,3,2.3677792598322034e-5,060,1110
6,1110,1,1919,6,5,3.946298766387006e-5,060,1110
6,1110,1,1906,15,1,7.892597532774011e-6,060,1110
6,1110,1,1909,15,2,1.5785195065548023e-5,060,1110
6,1110,2,1929,6,2,1.5785195065548023e-5,060,1110
6,1110,1,1886,501,4,3.1570390131096046e-5,060,1110
6,1110,1,1919,15,1,7.892597532774011e-6,060,1110
6,1110,1,1909,501,1,7.892597532774011e-6,060,1110
6,1110,2,1934,8,1,7.892597532774011e-6,060,1110
6,1110,2,1913,15,1,7.892597532774011e-6,060,1110
6,1110,2,1926,16,1,7.892597532774011e-6,060,1110
6,1130,2,1892,501,7,5.524818272941808e-5,060,1130
6,1130,1,1930,6,11,8.681857286051412e-5,060,1130
6,1130,1,1931,6,10,7.892597532774011e-5,060,1130
6,1130,1,1918,6,17,1.341741580571582e-4,060,1130
6,1130,2,1928,6,16,1.2628156052438418e-4,060,1130
6,1130,1,1910,6,4,3.1570390131096046e-5,060,1130
6,1130,2,1915,6,7,5.524818272941808e-5,060,1130
6,1130,1,1886,501,9,7.10333777949661e-5,060,1130
6,1130,1,1883,501,6,4.735558519664407e-5,060,1130
6,1130,1,1924,53,1,7.892597532774011e-6,060,1130
6,1130,2,1881,501,1,7.892597532774011e-6,060,1130
6,1130,1,1918,501,2,1.5785195065548023e-5,060,1130
6,1150,2,1934,6,3,2.3677792598322034e-5,060,1150
6,1150,2,1921,6,6,4.735558519664407e-5,060,1150
6,1150,2,1929,6,2,1.5785195065548023e-5,060,1150
6,1150,2,1922,6,13,1.0260376792606214e-4,060,1150
6,1150,2,1920,6,6,4.735558519664407e-5,060,1150
6,1150,1,1926,6,8,6.314078026219209e-5,060,1150
6,1150,1,1905,15,1,7.892597532774011e-6,060,1150
6,1150,1,1886,501,5,3.946298766387006e-5,060,1150
6,1150,2,1939,6,4,3.1570390131096046e-5,060,1150
6,1150,2,1889,501,2,1.5785195065548023e-5,060,1150
6,1150,1,1891,501,2,1.5785195065548023e-5,060,1150
6,1150,2,1928,6,7,5.524818272941808e-5,060,1150
6,1150,2,1917,6,3,2.3677792598322034e-5,060,1150
6,1150,2,1899,501,1,7.892597532774011e-6,060,1150
6,1150,1,1865,501,1,7.892597532774011e-6,060,1150
6,1150,2,1916,53,1,7.892597532774011e-6,060,1150
6,1150,1,1875,501,1,7.892597532774011e-6,060,1150
6,370,2,1913,16,1,7.892597532774011e-6,060,0370
6,370,2,1930,31,1,7.892597532774011e-6,060,0370
6,370,1,1938,501,2,1.5785195065548023e-5,060,0370
6,370,2,1873,426,1,7.892597532774011e-6,060,0370
6,370,1,1861,21,1,7.892597532774011e-6,060,0370
6,370,1,1907,20,1,7.892597532774011e-6,060,0370
6,370,1,1927,17,1,7.892597532774011e-6,060,0370
6,370,1,1887,6,1,7.892597532774011e-6,060,0370
6,370,2,1924,30,2,1.5785195065548023e-5,060,0370
6,370,1,1887,15,1,7.892597532774011e-6,060,0370
6,370,2,1923,15,4,3.1570390131096046e-5,060,0370
6,370,1,1916,150,1,7.892597532774011e-6,060,0370
6,370,1,1925,501,2,1.5785195065548023e-5,060,0370
6,370,2,1863,501,1,7.892597532774011e-6,060,0370
6,370,2,1925,17,1,7.892597532774011e-6,060,0370
6,370,1,1926,17,1,7.892597532774011e-6,060,0370
6,370,2,1899,40,1,7.892597532774011e-6,060,0370
6,370,1,1904,515,1,7.892597532774011e-6,060,0370
6,370,1,1917,16,4,3.1570390131096046e-5,060,0370
6,370,2,1896,200,1,7.892597532774011e-6,060,0370
6,370,2,1929,41,1,7.892597532774011e-6,060,0370
6,370,1,1917,32,2,1.5785195065548023e-5,060,0370
6,370,1,1925,15,3,2.3677792598322034e-5,060,0370
6,370,2,1922,51,1,7.892597532774011e-6,060,0370
6,370,1,1927,16,1,7.892597532774011e-6,060,0370
6,370,2,1920,4,1,7.892597532774011e-6,060,0370
6,370,2,1913,56,1,7.892597532774011e-6,060,0370
6,370,1,1937,501,1,7.892597532774011e-6,060,0370
6,370,2,1925,32,1,7.892597532774011e-6,060,0370
6,370,1,1919,36,1,7.892597532774011e-6,060,0370
6,370,1,1936,31,1,7.892597532774011e-6,060,0370
6,370,2,1889,15,1,7.892597532774011e-6,060,0370
6,370,2,1890,39,1,7.892597532774011e-6,060,0370
6,370,1,1922,22,1,7.892597532774011e-6,060,0370
6,370,1,1907,9,1,7.892597532774011e-6,060,0370
6,370,1,1924,32,1,7.892597532774011e-6,060,0370
6,370,2,1934,15,1,7.892597532774011e-6,060,0370
6,370,1,1904,15,54,4.2620026676979663e-4,060,0370
6,370,2,1899,501,219,0.0017284788596775085,060,0370
6,370,1,1915,6,303,0.0023914570524305252,060,0370
6,370,2,1919,56,4,3.1570390131096046e-5,060,0370
6,370,1,1939,6,286,0.0022572828943733672,060,0370
6,370,1,1878,501,213,0.0016811232744808643,060,0370
6,370,2,1928,6,311,0.0024545978326927175,060,0370
6,370,1,1877,501,177,0.001396989763301,060,0370
6,370,2,1896,501,210,0.0016574454818825423,060,0370
6,370,2,1910,53,15,1.1838896299161017e-4,060,0370
6,370,2,1919,53,29,2.2888532845044633e-4,060,0370
6,370,2,1904,15,23,1.8152974325380227e-4,060,0370
6,370,1,1857,501,2,1.5785195065548023e-5,060,0370
6,370,1,1904,501,187,0.0014759157386287402,060,0370
6,370,2,1904,501,160,0.0012628156052438418,060,0370
6,370,2,1924,6,444,0.003504313304551661,060,0370
6,370,2,1906,6,35,2.762409136470904e-4,060,0370
6,370,2,1906,501,121,9.550043014656554e-4,060,0370
6,370,2,1906,15,26,2.0520753585212429e-4,060,0370
6,370,1,1909,53,15,1.1838896299161017e-4,060,0370
6,370,1,1904,6,15,1.1838896299161017e-4,060,0370
6,370,1,1934,6,248,0.0019573641881279547,060,0370
6,370,1,1918,4,3,2.3677792598322034e-5,060,0370
6,370,2,1904,6,9,7.10333777949661e-5,060,0370
6,370,2,1874,501,14,1.1049636545883616e-4,060,0370
6,370,1,1915,501,20,1.5785195065548023e-4,060,0370
6,370,2,1902,501,233,0.0018389752251363445,060,0370
6,370,1,1928,53,16,1.2628156052438418e-4,060,0370
6,370,1,1915,15,31,2.4467052351599434e-4,060,0370
6,370,2,1900,502,1,7.892597532774011e-6,060,0370
6,370,2,1896,6,1,7.892597532774011e-6,060,0370
6,370,2,1916,8,5,3.946298766387006e-5,060,0370
6,370,1,1875,501,154,0.0012154600200471976,060,0370
6,370,1,1935,49,1,7.892597532774011e-6,060,0370
6,370,2,1933,53,3,2.3677792598322034e-5,060,0370
6,370,2,1917,8,9,7.10333777949661e-5,060,0370
6,370,1,1868,501,23,1.8152974325380227e-4,060,0370
6,370,1,1921,4,6,4.735558519664407e-5,060,0370
6,370,2,1926,16,4,3.1570390131096046e-5,060,0370
6,370,2,1922,53,30,2.3677792598322033e-4,060,0370
6,370,2,1926,53,12,9.471117039328814e-5,060,0370
6,370,2,1902,6,3,2.3677792598322034e-5,060,0370
6,370,2,1914,16,2,1.5785195065548023e-5,060,0370
6,370,2,1921,2,1,7.892597532774011e-6,060,0370
6,370,2,1914,56,2,1.5785195065548023e-5,060,0370
6,370,2,1902,15,18,1.420667555899322e-4,060,0370
6,370,1,1876,4,1,7.892597532774011e-6,060,0370
6,370,1,1906,53,3,2.3677792598322034e-5,060,0370
6,370,2,1927,53,10,7.892597532774011e-5,060,0370
6,370,1,1916,502,1,7.892597532774011e-6,060,0370
6,370,2,1924,15,4,3.1570390131096046e-5,060,0370
6,370,2,1917,49,8,6.314078026219209e-5,060,0370
6,370,2,1914,53,20,1.5785195065548023e-4,060,0370
6,370,2,1929,49,3,2.3677792598322034e-5,060,0370
6,370,2,1896,15,1,7.892597532774011e-6,060,0370
6,370,2,1899,15,5,3.946298766387006e-5,060,0370
6,370,2,1922,56,3,2.3677792598322034e-5,060,0370
6,370,2,1922,16,4,3.1570390131096046e-5,060,0370
6,370,2,1933,16,1,7.892597532774011e-6,060,0370
6,370,2,1929,8,4,3.1570390131096046e-5,060,0370
6,370,1,1938,35,1,7.892597532774011e-6,060,0370
6,370,2,1923,30,5,3.946298766387006e-5,060,0370
6,370,2,1924,501,3,2.3677792598322034e-5,060,0370
6,10,1,1885,501,46,3.6305948650760454e-4,060,0010
6,10,2,1894,501,28,2.2099273091767232e-4,060,0010
6,10,1,1875,501,22,1.7363714572102824e-4,060,0010
6,10,2,1888,501,28,2.2099273091767232e-4,060,0010
6,10,1,1913,6,35,2.762409136470904e-4,060,0010
6,10,1,1929,6,54,4.2620026676979663e-4,060,0010
6,10,2,1922,6,75,5.919448149580509e-4,060,0010
6,10,1,1939,6,39,3.0781130377818643e-4,060,0010
6,10,2,1915,6,50,3.9462987663870056e-4,060,0010
6,10,2,1919,6,73,5.761596198925028e-4,060,0010
6,10,2,1921,6,49,3.8673727910592653e-4,060,0010
6,10,2,1916,41,2,1.5785195065548023e-5,060,0010
6,10,1,1924,6,71,5.603744248269548e-4,060,0010
6,10,2,1908,501,9,7.10333777949661e-5,060,0010
6,10,2,1895,501,41,3.2359649884373444e-4,060,0010
6,10,2,1895,15,2,1.5785195065548023e-5,060,0010
6,10,1,1870,501,10,7.892597532774011e-5,060,0010
6,10,2,1908,6,15,1.1838896299161017e-4,060,0010
6,10,2,1870,501,4,3.1570390131096046e-5,060,0010
6,10,2,1915,501,2,1.5785195065548023e-5,060,0010
6,10,1,1913,501,4,3.1570390131096046e-5,060,0010
6,10,1,1906,501,9,7.10333777949661e-5,060,0010
6,10,2,1922,501,2,1.5785195065548023e-5,060,0010
6,10,1,1906,6,11,8.681857286051412e-5,060,0010
6,10,2,1921,501,3,2.3677792598322034e-5,060,0010
6,10,2,1919,501,4,3.1570390131096046e-5,060,0010
6,10,2,1924,4,1,7.892597532774011e-6,060,0010
6,10,1,1871,501,13,1.0260376792606214e-4,060,0010
6,10,1,1914,53,1,7.892597532774011e-6,060,0010
6,10,2,1914,53,2,1.5785195065548023e-5,060,0010
6,10,2,1918,53,1,7.892597532774011e-6,060,0010
6,730,1,1914,15,1,7.892597532774011e-6,060,0730
6,730,2,1896,501,8,6.314078026219209e-5,060,0730
6,730,1,1921,6,34,2.683483161143164e-4,060,0730
6,730,1,1932,6,14,1.1049636545883616e-4,060,0730
6,730,2,1929,6,21,1.6574454818825423e-4,060,0730
6,730,1,1924,6,40,3.1570390131096046e-4,060,0730
6,730,2,1924,6,32,2.5256312104876837e-4,060,0730
6,730,1,1897,501,6,4.735558519664407e-5,060,0730
6,730,2,1914,6,14,1.1049636545883616e-4,060,0730
6,730,1,1914,6,10,7.892597532774011e-5,060,0730
6,730,1,1939,6,18,1.420667555899322e-4,060,0730
6,730,1,1884,501,24,1.8942234078657628e-4,060,0730
6,730,2,1923,41,1,7.892597532774011e-6,060,0730
6,730,1,1908,6,3,2.3677792598322034e-5,060,0730
6,730,2,1892,501,12,9.471117039328814e-5,060,0730
6,730,2,1931,6,24,1.8942234078657628e-4,060,0730
6,730,2,1917,411,1,7.892597532774011e-6,060,0730
6,730,1,1915,53,2,1.5785195065548023e-5,060,0730
6,730,2,1872,501,1,7.892597532774011e-6,060,0730
6,730,1,1908,501,7,5.524818272941808e-5,060,0730
6,730,2,1889,501,4,3.1570390131096046e-5,060,0730
6,730,2,1935,6,14,1.1049636545883616e-4,060,0730
6,730,1,1934,6,10,7.892597532774011e-5,060,0730
6,730,1,1881,501,14,1.1049636545883616e-4,060,0730
6,730,1,1922,16,1,7.892597532774011e-6,060,0730
6,730,1,1921,501,1,7.892597532774011e-6,060,0730
6,730,1,1914,501,3,2.3677792598322034e-5,060,0730
6,730,1,1918,53,1,7.892597532774011e-6,060,0730
6,730,2,1909,501,1,7.892597532774011e-6,060,0730
6,730,1,1897,6,1,7.892597532774011e-6,060,0730
8,10,2,1926,6,1,7.892597532774011e-6,080,0010
8,10,2,1917,8,2,1.5785195065548023e-5,080,0010
8,10,1,1925,8,10,7.892597532774011e-5,080,0010
8,10,2,1927,8,6,4.735558519664407e-5,080,0010
8,10,2,1930,8,2,1.5785195065548023e-5,080,0010
8,10,1,1916,8,3,2.3677792598322034e-5,080,0010
8,10,1,1886,501,6,4.735558519664407e-5,080,0010
8,10,1,1908,501,1,7.892597532774011e-6,080,0010
8,10,2,1891,501,4,3.1570390131096046e-5,080,0010
8,10,2,1932,56,1,7.892597532774011e-6,080,0010
8,10,2,1931,8,4,3.1570390131096046e-5,080,0010
8,10,1,1936,8,4,3.1570390131096046e-5,080,0010
8,10,1,1885,501,3,2.3677792598322034e-5,080,0010
8,10,2,1916,5,1,7.892597532774011e-6,080,0010
8,10,2,1897,501,1,7.892597532774011e-6,080,0010
8,30,2,1921,6,1,7.892597532774011e-6,080,0030
8,30,2,1934,8,2,1.5785195065548023e-5,080,0030
8,30,2,1926,8,1,7.892597532774011e-6,080,0030
8,50,1,1872,501,1,7.892597532774011e-6,080,0050
8,50,1,1925,8,3,2.3677792598322034e-5,080,0050
8,50,2,1929,8,1,7.892597532774011e-6,080,0050
8,50,1,1874,501,2,1.5785195065548023e-5,080,0050
8,50,1,1881,501,2,1.5785195065548023e-5,080,0050
8,50,2,1904,501,1,7.892597532774011e-6,080,0050
8,50,1,1920,8,1,7.892597532774011e-6,080,0050
8,50,2,1919,8,1,7.892597532774011e-6,080,0050
8,50,1,1940,8,1,7.892597532774011e-6,080,0050
8,50,2,1936,8,1,7.892597532774011e-6,080,0050
8,50,2,1915,8,1,7.892597532774011e-6,080,0050
8,50,2,1924,56,1,7.892597532774011e-6,080,0050
8,50,2,1932,8,1,7.892597532774011e-6,080,0050
8,50,1,1877,501,1,7.892597532774011e-6,080,0050
8,50,2,1926,8,1,7.892597532774011e-6,080,0050
8,50,1,1889,501,2,1.5785195065548023e-5,080,0050
8,70,1,1915,8,1,7.892597532774011e-6,080,0070
8,110,2,1898,501,1,7.892597532774011e-6,080,0110
8,110,1,1921,8,3,2.3677792598322034e-5,080,0110
8,110,1,1911,8,1,7.892597532774011e-6,080,0110
8,110,2,1902,501,1,7.892597532774011e-6,080,0110
8,110,2,1889,501,1,7.892597532774011e-6,080,0110
8,110,2,1926,8,2,1.5785195065548023e-5,080,0110
8,110,2,1897,501,1,7.892597532774011e-6,080,0110
8,110,2,1938,8,1,7.892597532774011e-6,080,0110
8,130,1,1881,501,1,7.892597532774011e-6,080,0130
8,130,2,1924,8,2,1.5785195065548023e-5,080,0130
8,130,1,1899,501,1,7.892597532774011e-6,080,0130
8,150,1,1882,501,1,7.892597532774011e-6,080,0150
8,210,2,1895,501,1,7.892597532774011e-6,080,0210
8,210,2,1920,8,1,7.892597532774011e-6,080,0210
8,210,2,1936,8,2,1.5785195065548023e-5,080,0210
8,210,1,1924,8,1,7.892597532774011e-6,080,0210
8,210,2,1926,8,2,1.5785195065548023e-5,080,0210
8,210,2,1932,8,1,7.892597532774011e-6,080,0210
8,210,1,1940,8,1,7.892597532774011e-6,080,0210
8,210,2,1921,8,1,7.892597532774011e-6,080,0210
8,210,2,1925,8,1,7.892597532774011e-6,080,0210
8,210,2,1927,41,1,7.892597532774011e-6,080,0210
8,210,2,1938,8,1,7.892597532774011e-6,080,0210
8,230,1,1887,501,2,1.5785195065548023e-5,080,0230
8,230,1,1916,8,1,7.892597532774011e-6,080,0230
8,230,2,1924,8,2,1.5785195065548023e-5,080,0230
8,230,2,1903,501,2,1.5785195065548023e-5,080,0230
8,230,1,1938,8,2,1.5785195065548023e-5,080,0230
8,230,2,1918,8,6,4.735558519664407e-5,080,0230
8,230,2,1937,8,3,2.3677792598322034e-5,080,0230
8,230,1,1919,8,1,7.892597532774011e-6,080,0230
8,230,2,1900,501,1,7.892597532774011e-6,080,0230
8,230,2,1881,501,1,7.892597532774011e-6,080,0230
8,230,1,1915,8,1,7.892597532774011e-6,080,0230
8,230,2,1919,8,1,7.892597532774011e-6,080,0230
8,230,2,1909,501,1,7.892597532774011e-6,080,0230
8,250,1,1931,8,3,2.3677792598322034e-5,080,0250
8,250,1,1912,8,1,7.892597532774011e-6,080,0250
8,410,1,1888,501,2,1.5785195065548023e-5,080,0410
8,410,1,1927,8,1,7.892597532774011e-6,080,0410
8,410,1,1930,8,1,7.892597532774011e-6,080,0410
8,590,1,1876,501,2,1.5785195065548023e-5,080,0590
8,590,2,1930,8,1,7.892597532774011e-6,080,0590
8,590,1,1940,8,1,7.892597532774011e-6,080,0590
8,590,2,1892,501,1,7.892597532774011e-6,080,0590
8,590,2,1920,8,1,7.892597532774011e-6,080,0590
8,670,2,1930,8,1,7.892597532774011e-6,080,0670
8,690,1,1921,8,1,7.892597532774011e-6,080,0690
8,750,1,1917,8,1,7.892597532774011e-6,080,0750
8,750,1,1920,8,1,7.892597532774011e-6,080,0750
8,750,1,1925,8,1,7.892597532774011e-6,080,0750
8,750,1,1930,8,1,7.892597532774011e-6,080,0750
8,750,2,1899,501,1,7.892597532774011e-6,080,0750
8,750,2,1920,8,1,7.892597532774011e-6,080,0750
8,770,1,1922,8,4,3.1570390131096046e-5,080,0770
8,770,2,1937,8,2,1.5785195065548023e-5,080,0770
8,770,2,1931,8,1,7.892597532774011e-6,080,0770
8,770,1,1927,8,1,7.892597532774011e-6,080,0770
8,850,1,1866,501,1,7.892597532774011e-6,080,0850
8,850,1,1879,501,2,1.5785195065548023e-5,080,0850
8,850,1,1870,501,1,7.892597532774011e-6,080,0850
8,850,1,1882,501,1,7.892597532774011e-6,080,0850
8,850,2,1891,501,1,7.892597532774011e-6,080,0850
8,850,1,1921,8,1,7.892597532774011e-6,080,0850
8,850,1,1923,8,1,7.892597532774011e-6,080,0850
8,850,2,1931,8,1,7.892597532774011e-6,080,0850
8,870,2,1919,8,1,7.892597532774011e-6,080,0870
8,890,2,1915,8,1,7.892597532774011e-6,080,0890
8,890,2,1928,8,1,7.892597532774011e-6,080,0890
8,890,2,1929,8,6,4.735558519664407e-5,080,0890
8,890,2,1931,8,4,3.1570390131096046e-5,080,0890
8,890,1,1934,8,4,3.1570390131096046e-5,080,0890
8,890,2,1927,8,7,5.524818272941808e-5,080,0890
8,890,1,1933,8,3,2.3677792598322034e-5,080,0890
8,890,1,1883,501,4,3.1570390131096046e-5,080,0890
8,890,2,1925,8,5,3.946298766387006e-5,080,0890
8,890,1,1913,501,1,7.892597532774011e-6,080,0890
8,890,1,1919,8,2,1.5785195065548023e-5,080,0890
8,890,1,1898,501,1,7.892597532774011e-6,080,0890
8,890,1,1902,501,2,1.5785195065548023e-5,080,0890
8,990,2,1939,35,1,7.892597532774011e-6,080,0990
8,990,1,1884,501,1,7.892597532774011e-6,080,0990
8,1010,2,1892,501,1,7.892597532774011e-6,080,1010
8,1010,2,1886,501,1,7.892597532774011e-6,080,1010
8,1010,2,1919,8,4,3.1570390131096046e-5,080,1010
8,1010,2,1923,8,1,7.892597532774011e-6,080,1010
8,1010,2,1912,8,1,7.892597532774011e-6,080,1010
8,1010,1,1937,8,1,7.892597532774011e-6,080,1010
8,1010,1,1933,8,1,7.892597532774011e-6,080,1010
8,1010,2,1924,8,3,2.3677792598322034e-5,080,1010
8,1010,2,1928,8,2,1.5785195065548023e-5,080,1010
8,1070,2,1894,501,1,7.892597532774011e-6,080,1070
8,1070,2,1920,8,1,7.892597532774011e-6,080,1070
8,1070,1,1895,501,1,7.892597532774011e-6,080,1070
8,1070,2,1922,8,2,1.5785195065548023e-5,080,1070
8,1070,1,1875,501,2,1.5785195065548023e-5,080,1070
8,1070,1,1882,501,2,1.5785195065548023e-5,080,1070
8,1070,1,1927,8,1,7.892597532774011e-6,080,1070
